Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_scaled,Profit_scaled,Quantity_bin,Quantity_cat
2/15/2015,2/18/2015,Second Class,Justin MacKendrick,Consumer,United States,Los Angeles,California,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5.0,0.2,4.176,0.003950809637749708,0.3969157304289523,0,Low
10/24/2015,10/29/2015,Standard Class,Michelle Tran,Home Office,United States,San Antonio,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,4.0,0.8,-6.286,0.0011228917244164032,0.3018655706189436,0,Low
07-10-2017,7/14/2017,Standard Class,Frank Gastineau,Home Office,United States,Aurora,Illinois,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,6.0,0.2,26.1156,0.10630374577845503,0.5962430565776492,1,Medium
1/13/2015,1/15/2015,Second Class,Karen Seio,Corporate,United States,Columbus,Georgia,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2.0,0.0,4.8118,0.0033444195705616886,0.4026921490494076,0,Low
05-03-2017,05-08-2017,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,26.388,4.0,0.7,-17.592,0.009254225825368223,0.19914743767954782,0,Low
01-08-2016,1/13/2016,Standard Class,Vivek Sundaresam,Consumer,United States,Raleigh,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",30.828,7.0,0.7,-24.6624,0.010837974000847518,0.1349109006961139,1,Medium
11/19/2014,11/25/2014,Standard Class,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,East,OFF-LA-10002787,Office Supplies,Labels,Avery 480,22.5,6.0,0.0,10.8,0.007867376071705269,0.4570966001079332,1,Medium
11/26/2016,11/29/2016,First Class,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,91.68,3.0,0.0,45.84,0.03254388480586244,0.775444678844571,0,Low
12-10-2017,12-12-2017,First Class,Anthony Witt,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,10.368,2.0,0.2,3.6288,0.0035398911922199443,0.39194426728155823,0,Low
11/27/2015,11/29/2015,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,6.0,0.0,19.2384,0.014138162766508434,0.5337617949598522,1,Medium
11/30/2014,12-06-2014,Standard Class,Philip Brown,Consumer,United States,Avondale,Arizona,West,TEC-AC-10002550,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",102.24,4.0,0.2,-16.614,0.0363106372232186,0.20803283782236834,0,Low
9/19/2014,9/23/2014,Standard Class,Mike Caudle,Corporate,United States,Seattle,Washington,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6.0,0.0,24.9804,0.03284351283906122,0.5859294510130992,1,Medium
5/30/2016,06-04-2016,Standard Class,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5.0,0.0,3.969,0.005085115763430827,0.39503507825148415,0,Low
1/30/2017,02-05-2017,Standard Class,Benjamin Venier,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207.0,3.0,0.0,51.75,0.07367853336358149,0.8291386613027196,0,Low
10/22/2017,10/24/2017,First Class,Tom Ashbrook,Home Office,United States,New York City,New York,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5.0,0.0,28.755,0.022634757707931153,0.620222734631801,0,Low
05-05-2014,05-10-2014,Standard Class,Katharine Harms,Corporate,United States,Freeport,Illinois,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2.0,0.2,3.9592,0.01598158857076001,0.39494604254453153,0,Low
11/14/2014,11/18/2014,Standard Class,Jeremy Lonsdale,Consumer,United States,Midland,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,4.0,0.0,5.6448,0.003950809637749708,0.41026018414037846,0,Low
09-02-2017,09-06-2017,Standard Class,Ann Chong,Corporate,United States,New York City,New York,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4.0,0.0,7.704,0.005948329859074949,0.4289685849318877,0,Low
12/21/2015,12/26/2015,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2.0,0.2,14.2272,0.021209384349999787,0.48823365876792757,0,Low
8/29/2016,09-02-2016,Standard Class,Rick Bensley,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7.0,0.2,22.6184,0.022893008536545342,0.564470028582279,1,Medium
11-05-2016,11-07-2016,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,West,TEC-AC-10002305,Technology,Accessories,KeyTronicÂ E03601U1 -Â KeyboardÂ - Beige,72.0,4.0,0.0,12.96,0.025524028028062303,0.47672079674238343,0,Low
7/17/2016,7/22/2016,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2.0,0.0,17.38,0.024639411930046838,0.5168777176332493,0,Low
12-01-2014,12-03-2014,First Class,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2.0,0.0,3.2406,0.0033444195705616886,0.38841736305308894,0,Low
7/21/2017,7/27/2017,Standard Class,Anne McFarland,Consumer,United States,Salem,Virginia,South,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",302.94,3.0,0.0,69.6762,0.10790033515535713,0.9920031398714615,0,Low
3/17/2015,3/22/2015,Second Class,Harold Ryan,Corporate,United States,New York City,New York,East,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2.0,0.0,9.1314,0.011905220519098434,0.4419369082078203,0,Low
7/17/2017,7/19/2017,Second Class,Anthony Johnson,Corporate,United States,Apple Valley,California,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,10.56,2.0,0.0,0.0,0.0036083775998082385,0.35897561693568175,0,Low
3/18/2014,3/23/2014,Standard Class,Sean Miller,Home Office,United States,Jacksonville,Florida,South,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,21.376,4.0,0.2,7.4816,0.007466445227282132,0.42694801950063693,0,Low
12/21/2017,12/25/2017,Standard Class,Bradley Nguyen,Consumer,United States,Los Angeles,California,West,OFF-AR-10003811,Office Supplies,Art,Newell 327,6.63,3.0,0.0,1.7901,0.0022065464444853463,0.3752391698964824,0,Low
3/19/2017,3/22/2017,Second Class,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.496,7.0,0.2,9.2799,0.009649449469159,0.44328607172643875,1,Medium
9/25/2014,9/30/2014,Standard Class,Michelle Tran,Home Office,United States,Houston,Texas,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,33.792,8.0,0.2,10.56,0.011895232917991808,0.45491613381521645,1,Medium
12/25/2015,01-01-2016,Standard Class,Dionis Lloyd,Corporate,United States,Detroit,Michigan,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98,1.0,0.0,20.9274,0.057263197544762286,0.549106826494846,0,Low
5/13/2014,5/19/2014,Standard Class,Aaron Hawkins,Corporate,United States,Los Angeles,California,West,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,8.0,2.0,0.0,3.84,0.0026952254986309853,0.3938630776191489,0,Low
11/30/2015,12-03-2015,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,South,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,98.352,3.0,0.2,9.8352,0.034923787469555656,0.448331125611212,0,Low
07-02-2015,07-06-2015,Standard Class,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6â x 11â",11.168,2.0,0.2,3.7692,0.0038252512238378354,0.3932198400627975,0,Low
03-08-2017,03-11-2017,First Class,Victoria Brennan,Corporate,United States,Columbus,Georgia,South,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2.0,0.0,9.936,0.007225316000565012,0.449246921454153,0,Low
05-04-2014,05-05-2014,First Class,Nat Carroll,Consumer,United States,Houston,Texas,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,37.84,2.0,0.2,2.838,0.013339154677978339,0.3847596308470567,0,Low
09-09-2017,9/14/2017,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,8.832,3.0,0.2,-1.9872,0.002991999931513593,0.3409213560319875,0,Low
5/28/2015,06-02-2015,Standard Class,Maxwell Schwartz,Consumer,United States,Rochester,New York,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,1.0,0.0,13.3371,0.016246260000085607,0.4801468544048145,0,Low
10/20/2017,10/20/2017,Same Day,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,4.0,0.2,6.0412,0.015513598118906671,0.4138615876338489,0,Low
08-07-2017,08-11-2017,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2.0,0.0,11.5432,0.008602178153121339,0.4638487773943792,0,Low
7/23/2014,7/27/2014,Standard Class,Nick Crebassa,Corporate,United States,San Francisco,California,West,TEC-PH-10004531,Technology,Phones,AT&T CL2909,302.376,3.0,0.2,37.797,0.10769915633306651,0.7023718022099026,0,Low
08-09-2014,8/13/2014,Standard Class,Matthew Grinstein,Home Office,United States,Seattle,Washington,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4.0,0.2,68.198,0.3890612939079913,0.9785732845635706,0,Low
04-06-2014,04-08-2014,First Class,Shirley Daniels,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004659,Technology,Accessories,ImationÂ Secure+ Hardware Encrypted USB 2.0Â Flash Drive; 16GB,116.784,2.0,0.2,21.897,0.04149848259803188,0.5579159103174214,0,Low
3/20/2015,3/23/2015,First Class,Dave Hallsten,Corporate,United States,New York City,New York,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,1.0,0.0,11.995,0.008398859130593591,0.46795350519041834,0,Low
9/21/2015,9/23/2015,First Class,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2.0,0.0,2.528,0.002659555494678749,0.3819431952189643,0,Low
11/23/2014,11/27/2014,Standard Class,Saphhira Shifley,Corporate,United States,Mesquite,Texas,Central,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,5.544,7.0,0.2,1.6632,0.0018191702015640581,0.37408624834420845,1,Medium
8/15/2016,8/22/2016,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0,0.0,3.0498,0.006240823891483288,0.3866838923503792,0,Low
09-11-2015,9/15/2015,Second Class,Don Miller,Corporate,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1.0,0.0,6.7966,0.006972058972504133,0.4207246052901747,0,Low
11/20/2014,11/25/2014,Standard Class,Katharine Harms,Corporate,United States,New York City,New York,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,12.96,3.0,0.2,4.536,0.004464457694661913,0.4001864298680273,0,Low
07-09-2014,7/14/2014,Standard Class,Darrin Sayre,Home Office,United States,San Francisco,California,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5.0,0.0,15.552,0.011398706462976676,0.5002698327037237,0,Low
10/28/2017,11-01-2017,Second Class,Keith Herrera,Consumer,United States,Houston,Texas,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2.0,0.2,-3.272,0.00917860541698948,0.32924859314497745,0,Low
08-02-2015,08-05-2015,Second Class,Brad Eason,Home Office,United States,Providence,Rhode Island,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3.0,0.0,3.8655,0.04580242527490872,0.3940947521627501,0,Low
03-02-2017,03-08-2017,Standard Class,Maribeth Yedwab,Corporate,United States,Los Angeles,California,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3.0,0.2,14.7582,0.07003163215950484,0.4930579404405633,0,Low
11-07-2017,11-11-2017,Standard Class,Frank Preis,Consumer,United States,New York City,New York,East,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,7.88,4.0,0.0,2.5216,0.0026524214938883016,0.38188504945115853,0,Low
11-12-2014,11/16/2014,Standard Class,Darren Budd,Corporate,United States,Houston,Texas,Central,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.656,6.0,0.2,-3.123,0.005782821040736571,0.3306022993017057,1,Medium
08-08-2015,08-08-2015,Same Day,Thomas Thornton,Consumer,United States,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2.0,0.2,2.73,0.002438401470174883,0.3837784210153342,0,Low
10/26/2015,10/30/2015,Second Class,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,West,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,68.72,2.0,0.2,-14.603,0.024354051898428947,0.22630332830009037,0,Low
4/30/2017,05-04-2017,Standard Class,Mick Hernandez,Home Office,United States,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842,3.0,0.7,-3.5508,0.0015687667738193585,0.3267156181349382,0,Low
10/31/2016,11-05-2016,Standard Class,Helen Wasserman,Corporate,United States,Tulsa,Oklahoma,Central,OFF-AR-10004269,Office Supplies,Art,Newell 31,12.39,3.0,0.0,3.4692,0.004261138672134165,0.3904942571969016,0,Low
12/14/2017,12/18/2017,Standard Class,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3.0,0.0,6.6846,0.009012383198572059,0.4197070543535736,0,Low
12/29/2017,01-05-2018,Standard Class,Ben Peterman,Corporate,United States,Anaheim,California,West,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,101.12,8.0,0.0,37.4144,0.03591113317895356,0.6988957755282634,1,Medium
4/17/2017,4/22/2017,Standard Class,Pamela Stobb,Consumer,United States,Los Angeles,California,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5.0,0.0,3.597,0.0037296556132458423,0.39165535549777325,0,Low
05-09-2017,05-10-2017,First Class,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3.0,0.2,22.0158,0.02310988216057494,0.5589952411323162,0,Low
12/15/2015,12/22/2015,Standard Class,Joseph Holt,Consumer,United States,Seattle,Washington,West,OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,103.92,4.0,0.0,36.372,0.03690989328961618,0.6894252835968973,0,Low
05-01-2015,05-05-2015,Standard Class,David Bremer,Corporate,United States,Tampa,Florida,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3.0,0.2,14.2992,0.02251062609417737,0.4888877986557426,0,Low
06-02-2016,06-06-2016,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3.0,0.2,3.9312,0.003848080026367267,0.39469165481038126,0,Low
1/25/2016,1/28/2016,Second Class,Jonathan Doherty,Corporate,United States,New York City,New York,East,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",428.68,7.0,0.0,0.0,0.15275179812489922,0.35897561693568175,1,Medium
08-07-2017,08-12-2017,Standard Class,Joni Wasserman,Consumer,United States,Long Beach,New York,East,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",11.68,2.0,0.0,5.4896,0.0040078816440732865,0.40885014927108837,0,Low
11/20/2016,11/24/2016,Standard Class,Shirley Jackson,Consumer,United States,Newark,Delaware,East,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3.0,0.0,62.916,0.04564191025712366,0.9305848555713641,0,Low
6/20/2014,6/24/2014,Standard Class,Sam Craven,Consumer,United States,Plano,Texas,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,15.552,3.0,0.2,5.4432,0.005389024197103881,0.4084285924544965,0,Low
09-01-2016,09-05-2016,Standard Class,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2.0,0.4,-4.7976,0.008398145730514547,0.31538809574427495,0,Low
4/16/2017,4/22/2017,Standard Class,Natalie DeCherney,Consumer,United States,Houston,Texas,Central,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,2.0,0.2,-7.7292,0.011450071268667896,0.2887536999787405,0,Low
05-06-2016,05-10-2016,Standard Class,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176,2.0,0.2,-3.272,0.00917860541698948,0.32924859314497745,0,Low
12-06-2016,12-10-2016,Standard Class,Anne Pryor,Home Office,United States,Los Angeles,California,West,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,13.376,4.0,0.2,4.6816,0.004612844911103216,0.4015092460856088,0,Low
09-10-2016,9/14/2016,Standard Class,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3.0,0.2,13.8684,0.013975507548486237,0.4849738616603161,0,Low
6/27/2016,07-01-2016,Standard Class,Katharine Harms,Corporate,United States,Highland Park,Illinois,Central,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,7.0,0.2,12.1758,0.01320503546311793,0.46959612313093163,1,Medium
09-09-2014,09-12-2014,Second Class,Rick Reed,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,26.2,2.0,0.0,12.838,0.009187166217938017,0.47561239304358577,0,Low
3/17/2014,3/17/2014,Same Day,Annie Zypern,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.184,1.0,0.2,1.8792,0.0016907581873360073,0.3760486680076535,0,Low
10/30/2017,11-05-2017,Standard Class,Jamie Kunitz,Consumer,United States,San Francisco,California,West,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2.0,0.0,3.71,0.0024883394757080138,0.39268199171059404,0,Low
5/21/2017,5/26/2017,Standard Class,John Grady,Corporate,United States,Auburn,New York,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3.0,0.0,5.2113,0.0062515248926689575,0.40632171689915897,0,Low
